BROAD_ID	CPD_NAME	CPD_NAME_TYPE	CPD_SAMPLE_ID	DOS_LIBRARY	SOURCE_NAME	CHEMIST_NAME	VENDOR_CATALOG_ID	CPD_SMILES	USERCOMMENT	pert_id	pert_iname
BRD-K50422030-001-01-2	clomethiazole	primary-common	SA82560	NA	Biomol International Inc.	NA	AC-482	Cc1ncsc1CCCl	NA	BRD-K50422030	clomethiazole
BRD-K53878242-001-02-4	8-methoxymethyl-IBMX	primary-common	SA792026	NA	Tocris Bioscience	NA	552	COCc1nc2c([nH]1)n(CC(C)C)c(=O)n(C)c2=O	NA	BRD-K53878242	MMPX
BRD-K52219182-001-01-6	ICI 63197	to-be-curated	SA792644	NA	Tocris Bioscience	NA	1816	CCCn1c2nc(N)nn2cc(C)c1=O	NA	BRD-K52219182	ICI-63197
BRD-K60932973-001-01-7	R(+)-6-bromo-APB	primary-common	SA82652	NA	Biomol International Inc.	NA	AC-821	Oc1cc2[C@H](CN(CC=C)CCc2c(Br)c1O)c1ccccc1	NA	BRD-K60932973	BRD-K60932973
BRD-K60298136-001-01-7	ITE	to-be-curated	SA792635	NA	Tocris Bioscience	NA	1803	COC(=O)c1csc(n1)C(=O)c1c[nH]c2ccccc12	NA	BRD-K60298136	ITE
BRD-K56596464-004-02-4	QX 314	primary-common	SA82107	NA	Biomol International Inc.	NA	NA-134	CC[N+](CC)(CC)CC(=O)Nc1c(C)cccc1C	NA	BRD-K56596464	QX-314
BRD-K56699285-001-03-7	metergoline	INN	SA82497	NA	Biomol International Inc.	NA	AC-553	CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@H]2[C@H]1Cc1cn(C)c3cccc2c13	NA	BRD-K56699285	metergoline
BRD-K98991361-001-02-7	BRD-K98991361	BROAD_CPD_ID	SA1852966	NA	Broad Institute of MIT and Harvard	NA	NA	CC(=O)Nc1cccc(NC(=O)c2ccccc2Cl)c1	NA	BRD-K98991361	BRD-K98991361
BRD-K63175663-001-02-3	BRD-K63175663	BROAD_CPD_ID	SA1852965	NA	Broad Institute of MIT and Harvard	NA	NA	COc1ccc(cc1)C(=O)Nc1cccc(NC(C)=O)c1	NA	BRD-K63175663	BRD-K63175663
BRD-K49403449-001-02-9	BRD-K49403449	BROAD_CPD_ID	SA1852962	NA	Broad Institute of MIT and Harvard	NA	NA	CC(=O)Nc1ccc(cc1)\C=N\NC(=O)CC1CCCCC1	NA	BRD-K49403449	BRD-K49403449
BRD-A99518825-001-02-9	BRD-A99518825	BROAD_CPD_ID	SA1853708	NA	Broad Institute of MIT and Harvard	NA	NA	COc1ccc(CN2CCCC(C2)C(=O)N2CCCC2)c(OC)c1OC	NA	BRD-A99518825	BRD-A99518825
BRD-K21788104-001-08-8	BRD-K21788104	BROAD_CPD_ID	SA1854412	NA	Maybridge	NA	MWP 00339	O=C(NNC(=O)c1ccccc1)c1csc(n1)-c1cccnc1	NA	BRD-K21788104	BRD-K21788104
BRD-K25774147-001-02-6	BRD-K25774147	BROAD_CPD_ID	SA1853730	NA	Broad Institute of MIT and Harvard	NA	NA	COc1ccc(C)cc1-n1nnnc1SCc1nc(N)nc(n1)N(C)C	NA	BRD-K25774147	BRD-K25774147
BRD-K40094191-001-02-5	BRD-K40094191	BROAD_CPD_ID	SA1853731	NA	Broad Institute of MIT and Harvard	NA	NA	CN(C)c1nc(N)nc(CSc2nnnn2-c2c(C)cccc2C)n1	NA	BRD-K40094191	BRD-K40094191
BRD-K31553917-001-02-4	BRD-K31553917	BROAD_CPD_ID	SA1853728	NA	Broad Institute of MIT and Harvard	NA	NA	CC(C)c1ccc(cc1)-n1nnnc1SCc1nc(N)nc(N)n1	NA	BRD-K31553917	BRD-K31553917
BRD-K09549677-311-05-6	mibefradil	common	SA1857495	NA	Sigma-Aldrich	NA	M5441	COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C	NA	BRD-K09549677	mibefradil
BRD-A93893742-001-11-3	BRD-A93893742	BROAD_CPD_ID	SA1859325	NA	ChemBridge Corporation	NA	7773201	[O-][N+](=O)c1cc(ccc1S(=O)CC(=O)Oc1ccc(Cl)cc1)C(F)(F)F	NA	BRD-A93893742	EMF-sumo1-2
BRD-A06352418-001-17-6	terfenadine	INN	SA1853017	NA	Sigma-Aldrich	NA	T9652	CC(C)(C)c1ccc(cc1)C(O)CCCN1CCC(CC1)C(O)(c1ccccc1)c1ccccc1	NA	BRD-A06352418	terfenadine
BRD-K02421873-001-08-8	BRD-K02421873	BROAD_CPD_ID	SA1858529	NA	UkrOrgSynthesis Ltd.	NA	PB-01930921	[O-][N+](=O)c1ccc(o1)C(=O)OCc1nnc(o1)-c1ccccc1	NA	BRD-K02421873	EMF-sumo1-12
BRD-K17343332-001-08-2	BRD-K17343332	BROAD_CPD_ID	SA1853958	NA	InterBioScreen Ltd.	NA	STOCK3S-10593	Oc1c(Br)cc(Br)cc1C=NN1CCN(Cc2ccccc2)CC1	NA	BRD-K17343332	EMF-sumo1-4
BRD-K32644160-001-12-3	ML163	common	SA1860623	NA	Asinex Ltd.	NA	BAS 07778946	N(c1nnc(s1)-c1ccncc1)c1cccc2ccccc12	NA	BRD-K32644160	BRD-K32644160
BRD-A67748489-001-05-0	BRD-A67748489	BROAD_CPD_ID	SA1856707	NA	Asinex Ltd.	NA	BAS 06574958	CC(=O)NC1=NN(C(C)=O)C(C)(S1)c1ccccc1	NA	BRD-A67748489	K-858
BRD-A97833537-001-09-8	BRD-A97833537	BROAD_CPD_ID	SA1860129	NA	ChemDiv Inc.	NA	C076-0680	Fc1ccccc1C(=O)N1CC(=O)Nc2ccc(Cl)cc2C1c1ccccc1	NA	BRD-A97833537	EMF-sumo1-1
BRD-K03857568-001-12-4	BRD-K03857568	BROAD_CPD_ID	SA1857691	NA	Asinex Ltd.	NA	BAS 01060307	Cc1ccc(Sc2c([N+]([O-])=O)c(=O)n(C)c3ccccc23)cc1	NA	BRD-K03857568	BRD-K03857568
BRD-K94018295-001-09-9	BRD-K94018295	BROAD_CPD_ID	SA1856084	NA	InterBioScreen Ltd.	NA	STOCK2S-79598	Cn1c(SCC(=O)NN=Cc2ccc(s2)[N+]([O-])=O)nnc1-c1ccc(Cl)cc1	NA	BRD-K94018295	EMF-sumo1-3
BRD-K14232336-001-09-4	BRD-K14232336	BROAD_CPD_ID	SA1855968	NA	ChemDiv Inc.	NA	K048-0112	Cc1c(cccc1C(O)=O)N=Cc1cc(Br)cc(Br)c1O	NA	BRD-K14232336	EMF-sumo1-5
BRD-A61666925-001-09-4	BRD-A61666925	BROAD_CPD_ID	SA1853529	NA	Asinex Ltd.	NA	BAS 07330735	NC(=O)C1CCN(CC1)C1CC(=O)N(C1=O)c1ccc(F)c(Cl)c1	NA	BRD-A61666925	EMF-sumo1-6
BRD-K37270826-001-15-1	mifepristone	INN	SA1857173	NA	Sigma-Aldrich	NA	M8046	CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)c1ccc(cc1)N(C)C	NA	BRD-K37270826	mifepristone
BRD-K97764662-001-06-6	PD 173074	common	SA1861520	NA	Sigma-Aldrich	NA	P2499	CCN(CC)CCCCNc1ncc2cc(-c3cc(OC)cc(OC)c3)c(NC(=O)NC(C)(C)C)nc2n1	NA	BRD-K97764662	PD-173074
BRD-K49181186-001-07-7	BRD-K49181186	BROAD_CPD_ID	SA1856522	NA	Enamine Ltd.	NA	T5223000	Fc1cc(F)c(c(F)c1Cl)S(=O)(=O)NNC(=O)C12CC3CC(CC(C3)C1)C2	NA	BRD-K49181186	EMF-sumo1-7
BRD-K48576794-001-07-3	BRD-K48576794	BROAD_CPD_ID	SA1852697	NA	Asinex Ltd.	NA	BAS 10738766	Cc1cc(NC(=O)CCl)no1	NA	BRD-K48576794	BRD-K48576794
BRD-A78322124-003-09-0	dobutamine	INN	SA1855043	NA	Prestwick Chemical Inc.	NA	Prestw-352	CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1	NA	BRD-A78322124	dobutamine
BRD-K17561142-003-19-2	amiodarone	INN	SA1855016	NA	Prestwick Chemical Inc.	NA	Prestw-409	CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1	NA	BRD-K17561142	amiodarone
BRD-A50311610-003-13-8	meclozine	INN	SA1854924	NA	Prestwick Chemical Inc.	NA	Prestw-457	Cc1cccc(CN2CCN(CC2)C(c2ccccc2)c2ccc(Cl)cc2)c1	NA	BRD-A50311610	meclizine
BRD-K38324426-001-08-4	BRD-K38324426	BROAD_CPD_ID	SA1860750	NA	ChemBridge Corporation	NA	6104683	Cc1ccc(cc1)S(=O)(=O)NC1CCCCCCC1	NA	BRD-K38324426	EMF-sumo1-8
BRD-K67258146-001-01-2	BRD-K67258146	BROAD_CPD_ID	SA1850628	NA	Sanford-Burnham Medical Research Institute	NA	MLS-0315771.0001	Cc1ccc(C)c(c1)-n1sc2cc(F)ccc2c1=O	NA	BRD-K67258146	BRD-K67258146
BRD-K37160541-001-01-8	BRD-K37160541	BROAD_CPD_ID	SA1850604	NA	Sanford-Burnham Medical Research Institute	NA	MLS-0390932.0001	[O-][N+](=O)c1c(Br)cccc1\N=c1\ssnc1Cl	NA	BRD-K37160541	BRD-K37160541
BRD-K64610608-001-02-6	BRD-K64610608	BROAD_CPD_ID	SA1447215	NA	Broad Institute of MIT and Harvard	Erin Forbeck	NA	COc1ccc(cc1)S(=O)(=O)N(C)C[C@@H]1Oc2c(NC(=O)Nc3cccc4ccccc34)cccc2C(=O)N(C[C@H]1C)[C@@H](C)CO	NA	BRD-K64610608	EMF-BCA1-57
BRD-K89626439-001-01-0	BRD-K89626439	BROAD_CPD_ID	SA1901306	NA	University of New Mexico MLSC	NA	5284616	CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C/C=C/C=C(C)/[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@H]1O	NA	BRD-K89626439	sirolimus
BRD-K44432556-001-01-4	ML228	common	SA1433031	NA	Vanderbilt Screening Center for GPCRs, Ion Channels, and Transporters	NA	NA	C(Nc1nc(nnc1-c1ccccc1)-c1ccccn1)c1ccc(cc1)-c1ccccc1	NA	BRD-K44432556	VU-0418946-1
BRD-K98896788-001-02-3	BRD-K98896788	BROAD_CPD_ID	SA879138	NA	Broad Institute of MIT and Harvard	Danny Hung-Chieh Chou	NA	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccccc2F)Oc2c(NC(=O)Nc3cccc4ccccc34)cccc2C1=O	NA	BRD-K98896788	BRD-K98896788
BRD-K42541148-001-01-9	BRD-K42541148	BROAD_CPD_ID	SA1850592	NA	Sanford-Burnham Medical Research Institute	NA	MLS-0091939.0001	OC(=O)c1ccc(cc1)-c1ccc(\C=c2/sc3nc4ccccc4n3c2=O)o1	NA	BRD-K42541148	BRD-K42541148
BRD-A17718497-001-01-3	BRD-A17718497	BROAD_CPD_ID	SA1443230	NA	Broad Institute of MIT and Harvard	Willmen Youngsaye	NA	CC1CN(CCN1C(=O)c1ccc(Cl)cc1)c1ccnc2cc(Cl)ccc12	NA	BRD-A17718497	BRD-A17718497
BRD-K91047982-001-01-6	BRD-K91047982	BROAD_CPD_ID	SA858369	NA	ChemBridge Corporation	NA	6302217	Cc1ccc(NC(=O)CCC(=O)N\N=C\c2ccco2)c(C)c1	NA	BRD-K91047982	BRD-K91047982
BRD-A82913781-001-01-5	BRD-A82913781	BROAD_CPD_ID	SA1850608	NA	Sanford-Burnham Medical Research Institute	NA	MLS-0425590.0001	CCOC(=O)C1=C(C)N=c2s\c(=C/c3cc(Cl)c(OCC(O)=O)c(Cl)c3)c(=O)n2C1c1cccc(OC)c1	NA	BRD-A82913781	BRD-A82913781
BRD-K19146323-001-01-3	BRD-K19146323	BROAD_CPD_ID	SA1014538	NA	Vitas-M Laboratory Ltd.	NA	STK661558	Clc1ccc2c(ccnc2c1)N1CCN(CC1)C(=O)c1ccc(Cl)c(Cl)c1	NA	BRD-K19146323	STK-661558
BRD-K68535470-001-01-8	BRD-K68535470	BROAD_CPD_ID	SA1014537	NA	Vitas-M Laboratory Ltd.	NA	STK222600	Clc1ccc(cc1)C(=O)N1CCN(CC1)c1ccccn1	NA	BRD-K68535470	STK-222600
BRD-K69516039-001-01-1	BRD-K69516039	BROAD_CPD_ID	SA1850621	NA	Sanford-Burnham Medical Research Institute	NA	MLS-0435541.0001	O=C(Nc1cc(ccc1N1CCCC1)S(=O)(=O)N1CCOCC1)c1cc2CCCCc2s1	NA	BRD-K69516039	BRD-K69516039
BRD-A95937159-001-01-3	BRD-A95937159	BROAD_CPD_ID	SA1850622	NA	Sanford-Burnham Medical Research Institute	NA	MLS-0435542.0001	CCC1CCc2sc(cc2C1)C(=O)Nc1cc(ccc1OC)S(=O)(=O)N1CCOCC1	NA	BRD-A95937159	BRD-A95937159
BRD-K74710236-001-02-2	BRD-K74710236	BROAD_CPD_ID	SA1433045	NA	Vanderbilt Screening Center for GPCRs, Ion Channels, and Transporters	NA	NA	CC(C)(C)CCNc1nc(nnc1-c1ccccc1)-c1ccccn1	NA	BRD-K74710236	VU-0410183-2
BRD-K32010074-001-01-5	BRD-K32010074	BROAD_CPD_ID	SA1443155	NA	Broad Institute of MIT and Harvard	Michel Weiwer	NA	[O-][N+](=O)c1cnc2ccccc2c1Sc1ccccc1	NA	BRD-K32010074	MW-A1-14
BRD-K33586157-001-01-3	BRD-K33586157	BROAD_CPD_ID	SA1850614	NA	Sanford-Burnham Medical Research Institute	NA	MLS-0425637.0001	Cc1ccc(cc1)-c1nn(cc1\C=C1/SC(=S)N(CCS(O)(=O)=O)C1=O)-c1ccccc1	NA	BRD-K33586157	BRD-K33586157
BRD-K66902379-001-01-4	BRD-K66902379	BROAD_CPD_ID	SA1850617	NA	Sanford-Burnham Medical Research Institute	NA	MLS-0435526.0001	CN(C)S(=O)(=O)c1cccc(c1)C(=O)N1CCN(CC1)c1cccc(C)c1C	NA	BRD-K66902379	BRD-K66902379
BRD-K64058329-001-01-8	BRD-K64058329	BROAD_CPD_ID	SA92061	SnAr 8-ortho	Broad Institute of MIT and Harvard	NA	NA	COc1ccc(cc1)S(=O)(=O)N(C)C[C@@H]1Oc2c(NC(=O)Nc3ccccc3)cccc2C(=O)N(C[C@H]1C)[C@@H](C)CO	NA	BRD-K64058329	BRD-K64058329
BRD-K98381590-001-01-6	BRD-K98381590	BROAD_CPD_ID	SA768012	NA	Broad Institute of MIT and Harvard	Tim Lewis	NA	C[C@@H](Nc1nc(Cl)nc2ccccc12)c1ccccc1	NA	BRD-K98381590	RAN-07
BRD-K04188046-003-01-4	BRD-K04188046	BROAD_CPD_ID	SA1850631	NA	Sanford-Burnham Medical Research Institute	NA	MLS-0315813.0002	Oc1ccc(cc1O)C(=O)Cn1ccnc1	NA	BRD-K04188046	BRD-K04188046
BRD-K32111336-001-01-5	BRD-K32111336	BROAD_CPD_ID	SA1850623	NA	Sanford-Burnham Medical Research Institute	NA	MLS-0435554.0001	Cc1cc2cc3OCCOc3cc2n2c(SCC(=O)Nc3nc(cs3)-c3ccccc3)nnc12	NA	BRD-K32111336	BRD-K32111336
BRD-A03946276-001-01-3	BRD-A03946276	BROAD_CPD_ID	SA1850599	NA	Sanford-Burnham Medical Research Institute	NA	MLS-0315868.0001	[O-][N+](=O)c1ccc2NC(=O)C3(NNc4ccccc4O3)c2c1	NA	BRD-A03946276	BRD-A03946276
BRD-K63511615-001-01-0	BRD-K63511615	BROAD_CPD_ID	SA1443192	NA	Broad Institute of MIT and Harvard	Sara Buhrlage	NA	Clc1cccc(c1)C(=O)N1CCN(CC1)c1ccnc2cc(Cl)ccc12	NA	BRD-K63511615	SJB-AF-2
BRD-A26962727-001-01-8	BRD-A26962727	BROAD_CPD_ID	SA1850607	NA	Sanford-Burnham Medical Research Institute	NA	MLS-0425579.0001	CCOC(=O)C1=C(C)N=c2s\c(=C\c3cc(Cl)c(OCC(O)=O)c(OC)c3)c(=O)n2C1c1ccccc1Cl	NA	BRD-A26962727	BRD-A26962727
BRD-A80788753-001-01-7	BRD-A80788753	BROAD_CPD_ID	SA1435077	NA	ChemDiv Inc.	NA	D163-0113	CCCCC(O)(C(CN1CCOCC1)c1ccc(Cl)cc1)c1ccc(F)cc1	NA	BRD-A80788753	EMF-sumo1-10
BRD-K09191212-001-01-5	BRD-K09191212	BROAD_CPD_ID	SA1850594	NA	Sanford-Burnham Medical Research Institute	NA	MLS-0091943.0001	Cc1cc(C)c2nc3s\c(=C/c4ccc(o4)-c4ccccc4C(O)=O)c(=O)n3c2c1	NA	BRD-K09191212	BRD-K09191212
BRD-K76304753-003-11-2	phenazopyridine	common	SA1854809	NA	Prestwick Chemical Inc.	NA	Prestw-752	Nc1ccc(\N=N\c2ccccc2)c(N)n1	NA	BRD-K76304753	phenazopyridine
